Date,Warehouse,Category,Subcategory,Agent,Handling_Time(min),Satisfaction,Escalated
2024-06-22,日本,訂單,商品未到，確定訂單狀態,Emma,23,4.6,No
2024-06-22,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,17,4.3,No
2024-06-22,美國,訂單,商品毀損相關,Frank,26,1.7,No
2024-06-22,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Alice,35,3.9,No
2024-06-22,台灣,訂單,商品收到與訂單內容不符,Grace,29,3.8,Yes
2024-06-22,日本,訂單,商品收到與訂單內容不符,Carol,24,3.4,No
2024-06-22,台灣,商品,某商品能不能買/運回台灣,Carol,7,4.6,Yes
2024-06-22,台灣,商品,某商品能不能協助代購,Frank,4,4.2,No
2024-06-22,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,13,4.6,No
2024-06-23,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,40,4.2,No
2024-06-23,中國,訂單,商品毀損相關,Jack,9,4.1,No
2024-06-23,中國,訂單,已付款訂單未成立,Hank,28,3.4,Yes
2024-06-23,中國,商品,某商品能不能買/運回台灣,Frank,18,4.2,No
2024-06-23,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,31,3.0,No
2024-06-23,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,33,4.2,No
2024-06-23,台灣,商品,某商品運回來是否違法或需要付關費,Frank,10,3.9,No
2024-06-23,日本,訂單,商品購買加值服務需求,Jack,14,4.2,No
2024-06-23,台灣,訂單,商品毀損相關,Hank,14,3.7,No
2024-06-23,美國,商品,某商品能不能協助代購,Emma,12,3.9,No
2024-06-23,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,9,4.0,No
2024-06-23,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Carol,14,3.2,No
2024-06-23,德國,訂單,商品購買加值服務需求,Alice,8,3.8,Yes
2024-06-23,台灣,訂單,商品未到，確定訂單狀態,Hank,20,3.9,No
2024-06-23,美國,訂單,已付款訂單未成立,Alice,19,3.3,Yes
2024-06-23,中國,訂單,已付款訂單未成立,Bob,29,4.2,No
2024-06-23,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Bob,23,3.7,Yes
2024-06-23,日本,訂單,商品轉其他物流寄送,Carol,24,1.6,No
2024-06-23,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,16,4.7,No
2024-06-23,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Carol,9,4.2,No
2024-06-23,日本,訂單,商品收到與訂單內容不符,Ivy,18,3.6,Yes
2024-06-24,中國,訂單,已付款訂單未成立,Ivy,22,3.8,Yes
2024-06-24,日本,訂單,商品未到，確定訂單狀態,Frank,36,2.1,Yes
2024-06-24,德國,商品,某商品能不能買/運回台灣,Bob,7,4.7,No
2024-06-24,美國,商品,某商品運回來是否違法或需要付關費,Hank,14,4.1,No
2024-06-24,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,32,3.8,No
2024-06-24,日本,訂單,商品毀損相關,David,14,3.5,No
2024-06-24,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,7,5.0,No
2024-06-24,日本,訂單,商品未到，確定訂單狀態,Grace,10,4.5,No
2024-06-24,中國,訂單,商品未到，確定訂單狀態,Emma,25,3.2,No
2024-06-24,日本,商品,某商品能否倉儲自取或協助寄往其他地方,David,16,4.2,No
2024-06-24,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,8,5.0,Yes
2024-06-24,德國,倉儲,商品滯留過久是否有要收費,Jack,19,4.1,No
2024-06-24,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,12,4.3,No
2024-06-25,德國,訂單,商品購買加值服務需求,Ivy,38,2.8,No
2024-06-25,台灣,商品,某商品能不能協助代購,Emma,12,4.3,No
2024-06-25,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,9,4.6,Yes
2024-06-25,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,5,4.7,No
2024-06-25,日本,訂單,商品毀損相關,Emma,21,3.3,No
2024-06-25,德國,商品,某商品能不能買/運回台灣,Frank,16,5.0,No
2024-06-25,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,14,4.1,No
2024-06-25,美國,訂單,商品收到與訂單內容不符,Jack,23,4.6,No
2024-06-25,日本,訂單,已付款訂單未成立,Emma,17,3.1,No
2024-06-25,德國,訂單,商品收到與訂單內容不符,Hank,11,4.2,Yes
2024-06-25,德國,商品,某商品能不能買/運回台灣,Bob,13,3.8,No
2024-06-25,日本,訂單,商品收到與訂單內容不符,Emma,19,2.5,No
2024-06-25,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,21,2.2,No
2024-06-25,台灣,訂單,商品轉其他物流寄送,Ivy,17,4.3,Yes
2024-06-25,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,5,4.8,No
2024-06-25,台灣,商品,某商品能不能協助代購,Hank,22,4.2,No
2024-06-25,台灣,商品,某商品運回來是否違法或需要付關費,Grace,11,3.8,No
2024-06-25,台灣,其他,節日活動相關,Bob,4,3.8,No
2024-06-25,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,David,17,3.3,No
2024-06-25,美國,倉儲,商品滯留過久以致倉庫丟失相關,Jack,28,3.5,No
2024-06-25,中國,訂單,商品未到，確定訂單狀態,Carol,29,2.9,No
2024-06-26,台灣,商品,某商品運回來是否違法或需要付關費,Jack,4,4.4,No
2024-06-26,德國,倉儲,訂購商品是否有送到某倉庫,Jack,18,3.7,No
2024-06-26,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,18,2.5,No
2024-06-26,德國,倉儲,商品滯留過久是否有要收費,Alice,21,4.1,No
2024-06-26,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,14,4.8,No
2024-06-26,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Emma,17,3.8,No
2024-06-26,中國,倉儲,訂購商品是否有送到某倉庫,Hank,22,3.7,No
2024-06-26,美國,倉儲,商品滯留過久是否有要收費,Bob,30,2.6,Yes
2024-06-26,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,5,4.1,Yes
2024-06-26,日本,其他,公司政策相關,Carol,12,5.0,No
2024-06-26,台灣,其他,節日活動相關,Ivy,5,4.3,No
2024-06-26,德國,商品,某商品能不能買/運回台灣,Alice,6,3.7,No
2024-06-26,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,9,4.5,Yes
2024-06-26,台灣,商品,某商品運回來是否違法或需要付關費,Jack,9,5.0,No
2024-06-26,德國,商品,某商品能不能協助代購,Alice,11,4.0,No
2024-06-26,中國,商品,某商品運回來是否違法或需要付關費,Carol,16,4.9,No
2024-06-26,中國,商品,某商品能不能協助代購,Ivy,21,3.7,No
2024-06-26,美國,倉儲,商品滯留過久是否有要收費,Frank,17,3.2,No
2024-06-26,中國,倉儲,商品滯留過久是否有要收費,David,28,3.0,No
2024-06-26,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,16,4.4,No
2024-06-27,德國,商品,某商品能不能協助代購,Ivy,9,3.6,Yes
2024-06-27,中國,訂單,商品收到與訂單內容不符,Hank,22,3.8,Yes
2024-06-27,美國,倉儲,商品滯留過久是否有要收費,Hank,30,4.0,No
2024-06-27,德國,商品,某商品能不能協助代購,Hank,11,4.2,No
2024-06-27,德國,倉儲,商品是否重新加工完成,Bob,14,4.8,No
2024-06-27,中國,商品,某商品運回來是否違法或需要付關費,Carol,17,3.6,Yes
2024-06-27,德國,其他,惡劣天氣相關,Emma,2,3.8,No
2024-06-27,日本,訂單,商品轉其他物流寄送,Carol,16,2.7,No
2024-06-27,美國,訂單,已付款訂單未成立,Grace,11,4.2,Yes
2024-06-27,中國,訂單,已付款訂單未成立,Bob,19,3.8,No
2024-06-27,中國,訂單,商品購買加值服務需求,Ivy,25,5.0,Yes
2024-06-27,中國,商品,某商品能不能買/運回台灣,Emma,9,5.0,No
2024-06-27,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,29,3.3,No
2024-06-27,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,David,14,4.2,No
2024-06-27,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Alice,20,3.7,No
2024-06-28,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,12,2.5,Yes
2024-06-28,日本,倉儲,商品是否重新加工完成,Carol,16,3.7,No
2024-06-28,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Hank,10,3.7,Yes
2024-06-28,台灣,商品,某商品能不能協助代購,Bob,16,3.7,No
2024-06-28,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Emma,27,4.4,Yes
2024-06-28,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Bob,24,3.8,No
2024-06-28,德國,倉儲,商品滯留過久以致倉庫丟失相關,Emma,23,4.0,No
2024-06-28,德國,訂單,商品未到，確定訂單狀態,Carol,8,4.4,No
2024-06-28,德國,訂單,商品未到，確定訂單狀態,Ivy,23,3.7,No
2024-06-28,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,8,3.9,No
2024-06-28,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,9,3.2,No
2024-06-28,日本,倉儲,商品是否重新加工完成,Bob,1,3.3,No
2024-06-28,台灣,訂單,商品未到，確定訂單狀態,Hank,15,3.6,No
2024-06-28,台灣,倉儲,商品是否重新加工完成,Bob,16,4.3,No
2024-06-28,中國,商品,某商品運回來是否違法或需要付關費,Hank,14,3.2,No
2024-06-28,德國,商品,某商品能不能買/運回台灣,Frank,10,4.8,No
2024-06-28,中國,倉儲,商品是否重新加工完成,Frank,13,3.6,No
2024-06-28,台灣,商品,某商品能不能買/運回台灣,David,7,3.7,No
2024-06-28,德國,其他,節日活動相關,Carol,4,3.9,No
2024-06-28,美國,訂單,商品轉其他物流寄送,Hank,18,3.0,No
2024-06-28,美國,訂單,商品毀損相關,Frank,15,4.1,No
2024-06-28,中國,倉儲,商品滯留過久以致倉庫丟失相關,Grace,19,5.0,No
2024-06-28,中國,商品,某商品能不能協助代購,Bob,6,5.0,No
2024-06-28,台灣,商品,某商品能不能協助代購,Hank,7,5.0,No
2024-06-28,日本,訂單,商品轉其他物流寄送,Carol,12,3.0,No
2024-06-28,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,22,3.5,No
2024-06-28,美國,訂單,商品毀損相關,Alice,14,3.6,No
2024-06-28,日本,商品,某商品能不能協助代購,Bob,3,4.0,No
2024-06-29,中國,訂單,商品收到與訂單內容不符,Bob,19,4.2,No
2024-06-29,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,7,4.3,No
2024-06-29,日本,倉儲,商品滯留過久是否有要收費,Frank,23,3.1,No
2024-06-29,中國,倉儲,商品滯留過久是否有要收費,Ivy,38,3.2,No
2024-06-29,日本,倉儲,商品滯留過久是否有要收費,Hank,21,3.4,No
2024-06-29,德國,商品,某商品運回來是否違法或需要付關費,David,1,4.2,No
2024-06-29,德國,倉儲,商品滯留過久是否有要收費,Emma,11,3.6,No
2024-06-29,美國,訂單,商品毀損相關,Frank,14,3.1,No
2024-06-29,中國,商品,某商品運回來是否違法或需要付關費,Grace,11,4.1,No
2024-06-29,美國,商品,某商品運回來是否違法或需要付關費,Carol,1,4.0,No
2024-06-29,美國,倉儲,商品是否重新加工完成,David,20,4.4,No
2024-06-29,日本,訂單,商品購買加值服務需求,Grace,17,4.0,No
2024-06-29,德國,倉儲,商品是否重新加工完成,Grace,13,3.2,No
2024-06-29,台灣,倉儲,訂購商品是否有送到某倉庫,David,25,4.2,No
2024-06-29,台灣,訂單,商品未到，確定訂單狀態,David,1,3.6,No
2024-06-30,日本,訂單,商品轉其他物流寄送,Alice,42,4.9,No
2024-06-30,美國,倉儲,商品滯留過久以致倉庫丟失相關,Frank,14,2.9,No
2024-06-30,德國,倉儲,商品是否重新加工完成,Grace,29,3.9,No
2024-06-30,德國,商品,某商品運回來是否違法或需要付關費,Grace,7,3.4,No
2024-06-30,日本,商品,某商品運回來是否違法或需要付關費,Jack,10,3.9,No
2024-06-30,日本,商品,某商品運回來是否違法或需要付關費,Bob,13,4.1,No
2024-06-30,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,27,2.9,Yes
2024-06-30,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,1,4.0,No
2024-06-30,美國,商品,某商品能不能買/運回台灣,Jack,5,4.6,No
2024-06-30,台灣,商品,某商品能不能買/運回台灣,David,2,4.5,No
2024-06-30,台灣,其他,抱怨相關,Frank,4,4.2,No
2024-06-30,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,17,3.4,No
2024-06-30,中國,訂單,商品購買加值服務需求,Hank,15,1.8,No
2024-06-30,日本,訂單,商品毀損相關,Carol,19,3.7,Yes
2024-06-30,中國,商品,某商品能不能協助代購,Hank,4,5.0,No
2024-06-30,中國,商品,某商品能不能協助代購,Alice,4,3.4,No
2024-06-30,中國,商品,某商品能不能協助代購,Grace,6,3.4,No
2024-06-30,美國,訂單,商品購買加值服務需求,Carol,26,3.7,No
2024-06-30,德國,商品,某商品能不能協助代購,Jack,12,5.0,No
2024-07-01,中國,商品,某商品運回來是否違法或需要付關費,Ivy,1,4.7,No
2024-07-01,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,18,3.3,Yes
2024-07-01,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,1,4.3,No
2024-07-01,美國,倉儲,訂購商品是否有送到某倉庫,Emma,19,3.0,No
2024-07-01,美國,訂單,商品毀損相關,Frank,14,3.7,Yes
2024-07-01,台灣,訂單,商品購買加值服務需求,Ivy,7,2.6,No
2024-07-01,德國,商品,某商品運回來是否違法或需要付關費,Bob,9,4.2,No
2024-07-01,中國,商品,某商品運回來是否違法或需要付關費,Ivy,12,3.8,No
2024-07-01,德國,訂單,已付款訂單未成立,Carol,7,5.0,Yes
2024-07-02,美國,訂單,商品轉其他物流寄送,Emma,20,4.0,Yes
2024-07-02,美國,訂單,商品購買加值服務需求,Emma,6,3.5,No
2024-07-02,台灣,訂單,商品未到，確定訂單狀態,Jack,23,2.7,No
2024-07-02,日本,其他,公司政策相關,Frank,7,3.5,No
2024-07-02,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,David,13,5.0,No
2024-07-02,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Alice,17,3.1,No
2024-07-02,台灣,商品,某商品運回來是否違法或需要付關費,Alice,8,4.3,No
2024-07-02,中國,倉儲,商品是否重新加工完成,Carol,30,4.0,Yes
2024-07-02,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,10,3.6,Yes
2024-07-02,美國,訂單,商品購買加值服務需求,Ivy,22,2.9,No
2024-07-02,台灣,商品,某商品運回來是否違法或需要付關費,Jack,1,3.9,No
2024-07-03,台灣,訂單,已付款訂單未成立,Bob,20,4.4,No
2024-07-03,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,10,4.8,No
2024-07-03,美國,商品,某商品運回來是否違法或需要付關費,Bob,8,4.0,No
2024-07-03,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Emma,21,3.0,No
2024-07-03,美國,商品,某商品能不能買/運回台灣,Grace,3,4.9,No
2024-07-03,德國,商品,某商品運回來是否違法或需要付關費,Alice,15,4.1,No
2024-07-03,美國,倉儲,商品滯留過久以致倉庫丟失相關,Hank,9,3.7,No
2024-07-03,中國,商品,某商品能不能協助代購,David,2,3.1,No
2024-07-03,日本,其他,公司政策相關,Jack,14,3.9,No
2024-07-03,美國,訂單,已付款訂單未成立,David,15,3.7,No
2024-07-03,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,11,4.6,No
2024-07-03,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,23,3.1,No
2024-07-03,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,19,4.1,No
2024-07-03,德國,訂單,已付款訂單未成立,Grace,24,3.8,No
2024-07-04,日本,訂單,商品轉其他物流寄送,Hank,19,3.4,No
2024-07-04,台灣,倉儲,商品是否重新加工完成,Carol,18,3.7,No
2024-07-04,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,13,2.9,No
2024-07-04,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,19,4.8,No
2024-07-04,日本,倉儲,訂購商品是否有送到某倉庫,David,25,4.4,No
2024-07-04,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,25,4.0,Yes
2024-07-04,美國,商品,某商品運回來是否違法或需要付關費,Frank,14,3.6,No
2024-07-04,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,15,4.1,No
2024-07-04,美國,訂單,商品毀損相關,Bob,2,4.6,No
2024-07-04,日本,訂單,商品未到，確定訂單狀態,Frank,24,4.1,No
2024-07-04,中國,訂單,商品未到，確定訂單狀態,Grace,9,4.1,No
2024-07-05,德國,倉儲,訂購商品是否有送到某倉庫,Jack,23,3.4,Yes
2024-07-05,中國,倉儲,訂購商品是否有送到某倉庫,Carol,18,4.4,No
2024-07-05,德國,商品,某商品能不能買/運回台灣,Ivy,14,4.6,No
2024-07-05,中國,倉儲,商品滯留過久是否有要收費,Alice,8,3.6,No
2024-07-05,台灣,其他,抱怨相關,Hank,13,3.9,No
2024-07-05,日本,訂單,商品未到，確定訂單狀態,Grace,10,2.7,No
2024-07-05,德國,商品,某商品能不能買/運回台灣,Jack,18,4.7,No
2024-07-05,美國,訂單,已付款訂單未成立,Frank,30,4.4,No
2024-07-05,台灣,訂單,商品收到與訂單內容不符,David,21,3.4,No
2024-07-05,美國,訂單,商品收到與訂單內容不符,Ivy,20,3.4,No
2024-07-06,台灣,商品,某商品能不能協助代購,Ivy,6,4.0,No
2024-07-06,台灣,訂單,已付款訂單未成立,Bob,21,3.6,Yes
2024-07-06,日本,商品,某商品能不能協助代購,Alice,11,3.7,No
2024-07-06,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,8,3.2,No
2024-07-06,中國,訂單,商品轉其他物流寄送,Frank,10,3.5,No
2024-07-06,中國,商品,某商品運回來是否違法或需要付關費,Alice,6,4.6,No
2024-07-06,美國,訂單,商品毀損相關,Hank,22,3.1,Yes
2024-07-06,台灣,商品,某商品能不能買/運回台灣,Hank,19,5.0,No
2024-07-07,中國,訂單,商品轉其他物流寄送,Ivy,24,4.0,No
2024-07-07,德國,倉儲,商品滯留過久以致倉庫丟失相關,Hank,37,4.0,No
2024-07-07,台灣,訂單,商品收到與訂單內容不符,Ivy,23,3.5,No
2024-07-07,中國,訂單,已付款訂單未成立,Hank,24,2.9,No
2024-07-07,日本,訂單,商品收到與訂單內容不符,Hank,15,3.7,No
2024-07-07,美國,商品,某商品能不能協助代購,Jack,13,4.3,No
2024-07-07,台灣,商品,某商品能不能協助代購,Alice,11,5.0,No
2024-07-07,德國,訂單,商品收到與訂單內容不符,Emma,10,3.8,No
2024-07-08,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,David,27,2.9,No
2024-07-08,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,22,3.8,No
2024-07-08,中國,倉儲,訂購商品是否有送到某倉庫,Alice,17,3.1,No
2024-07-08,中國,商品,某商品運回來是否違法或需要付關費,Hank,14,4.1,No
2024-07-08,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,17,3.9,No
2024-07-08,德國,商品,某商品運回來是否違法或需要付關費,David,15,3.3,No
2024-07-08,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,3,4.3,No
